TIME;VELOCITY
1276.000000;447.863831
1277.000000;450.513580
1278.000000;448.771484
1279.000000;449.251831
1280.000000;451.893066
1281.000000;450.137939
1282.000000;450.584229
1283.000000;451.701294
1284.000000;452.049469
1285.000000;453.860901
1286.000000;452.731995
1287.000000;452.338074
1288.000000;454.105011
1289.000000;453.616791
1290.000000;453.107056
1291.000000;454.754150
1292.000000;454.134430
1293.000000;454.236572
1294.000000;454.286865
1295.000000;454.289551
1296.000000;456.474670
1297.000000;454.991669
1298.000000;454.275818
1299.000000;455.748230
1300.000000;454.260712
1301.000000;455.723389
1302.000000;456.453705
1303.000000;455.025757
1304.000000;455.853607
1305.000000;456.693207
1306.000000;456.857452
1307.000000;456.370605
1308.000000;457.393433
1309.000000;457.735718
1310.000000;457.413696
1311.000000;457.114014
1312.000000;459.028168
1313.000000;459.500000
1314.000000;459.267090
1315.000000;461.287231
1316.000000;461.877441
1317.000000;462.546997
1318.000000;462.548279
1319.000000;463.323120
1320.000000;464.840759
1321.000000;464.924438
1322.000000;464.270691
1323.000000;467.250916
1324.000000;467.261353
1325.000000;468.001556
1326.000000;469.445862
1327.000000;468.656616
1328.000000;470.776245
1329.000000;471.375732
1330.000000;469.737640
1331.000000;471.702332
1332.000000;472.821960
1333.000000;473.164917
1334.000000;473.477692
1335.000000;473.751892
1336.000000;473.251282
1337.000000;473.423401
1338.000000;474.238770
1339.000000;475.011047
1340.000000;475.023407
1341.000000;474.303589
1342.000000;475.028687
1343.000000;474.993317
1344.000000;474.229614
1345.000000;474.909546
1346.000000;476.313904
1347.000000;474.088928
1348.000000;474.071899
1349.000000;474.013000
1350.000000;473.920715
1351.000000;474.520813
1352.000000;474.381409
1353.000000;473.510437
1354.000000;475.574463
1355.000000;473.990112
